schedule_country,regime,serial_no,issue,block
CHL,expanded_2017,362,hs6_300215_not_in_HS2012(HS2017),30021512 ---- Proteínas recombinantes 100%
CHL,expanded_2017,363,hs6_300215_not_in_HS2012(HS2017),30021513 ---- Péptidos sintéticos 100%
CHL,expanded_2017,364,hs6_300215_not_in_HS2012(HS2017),30021514 ---- Ácidos nucleicos sintéticos 100%
CHL,expanded_2017,365,hs6_300215_not_in_HS2012(HS2017),30021519 ---- Los demás 100%
CHL,expanded_2017,366,hs6_300215_not_in_HS2012(HS2017),30021520 --- Para uso veterinario 100%
CHL,expanded_2017,367,hs6_300219_not_in_HS2012(HS2017),30021910 --- Para uso humano 100%
CHL,expanded_2017,368,hs6_300219_not_in_HS2012(HS2017),30021920 --- Para uso veterinario 100%
CHL,expanded_2017,382,hs6_300341_not_in_HS2012(HS2017),30034110 --- Para uso humano 100%
CHL,expanded_2017,383,hs6_300342_not_in_HS2012(HS2017),30034210 --- Para uso humano 100%
CHL,expanded_2017,384,hs6_300343_not_in_HS2012(HS2017),30034310 --- Para uso humano 100%
CHL,expanded_2017,385,hs6_300349_not_in_HS2012(HS2017),30034910 --- Para uso humano 100%
CHL,expanded_2017,386,hs6_300360_not_in_HS2012(HS2017),"30036000 - Los demás, que contengan los 80% principios activos contra la malaria (paludismo)"
CHL,expanded_2017,409,hs6_300441_not_in_HS2012(HS2017),30044111 ---- En aerosol con gas propelente 60%
CHL,expanded_2017,410,hs6_300441_not_in_HS2012(HS2017),30044119 ---- Los demás 60%
CHL,expanded_2017,411,hs6_300442_not_in_HS2012(HS2017),30044211 ---- En aerosol con gas propelente 60%
CHL,expanded_2017,412,hs6_300442_not_in_HS2012(HS2017),30044219 ---- Los demás 60%
CHL,expanded_2017,413,hs6_300443_not_in_HS2012(HS2017),30044311 ---- En aerosol con gas propelente 60%
CHL,expanded_2017,414,hs6_300443_not_in_HS2012(HS2017),30044319 ---- Los demás 60%
CHL,expanded_2017,415,hs6_300449_not_in_HS2012(HS2017),"30044930 --- Para uso humano, en aerosol con 60% gas propelente"
CHL,expanded_2017,416,hs6_300449_not_in_HS2012(HS2017),30044941 ---- Que contengan productos 60% opiáceos o sus derivados sin acción estupefaciente
CHL,expanded_2017,417,hs6_300449_not_in_HS2012(HS2017),30044949 ---- Los demás 60%
CHL,expanded_2017,420,hs6_300460_not_in_HS2012(HS2017),"30046000 - Los demás, que contengan los 60% principios activos contra la malaria (paludismo)"
CHL,expanded_2017,530,hs6_380852_not_in_HS2012(HS2017),"38085200 -- DDT (ISO) (clofenotano (DCI)), 60% acondicionado en envases con un contenido"
CHL,expanded_2017,531,hs6_380859_not_in_HS2012(HS2017),"38085900 -- Los demás 60%: Productos de la partida 38.08, que contengan una o más de las sustancias "
CHL,expanded_2017,532,hs6_380862_not_in_HS2012(HS2017),38086200 -- Acondicionados en envases con un 0%: Contenido neto contenido en peso neto superior a in
CHL,expanded_2017,533,hs6_380869_not_in_HS2012(HS2017),38086900 -- Los demás 60%
CHL,expanded_2017,550,hs6_381231_not_in_HS2012(HS2017),"38123100 -- Mezclas de oligómeros de 2,2,4- 80% trimetil-1,2-dihidroquinoleína (TMQ)"
CHL,expanded_2017,551,hs6_381239_not_in_HS2012(HS2017),38123900 -- Los demás 80%
CHL,expanded_2017,559,hs6_382484_not_in_HS2012(HS2017),"38248400 -- Que contengan aldrina (ISO), 80% canfecloro (ISO)"
CHL,expanded_2017,560,hs6_382485_not_in_HS2012(HS2017),"38248500 -- Que contengan 1,2,3,4,5,6- 80% hexaclorociclohexano"
CHL,expanded_2017,561,hs6_382486_not_in_HS2012(HS2017),38248600 -- Que contengan pentaclorobenceno 80% (ISO) o hexaclorobenceno (ISO)
CHL,expanded_2017,562,hs6_382487_not_in_HS2012(HS2017),"38248700 -- Que contengan ácido 80% perfluorooctano sulfónico o sus sales,"
CHL,expanded_2017,563,hs6_382488_not_in_HS2012(HS2017),"38248800 -- Que contengan éteres tetra-, 80% penta-, hexa-, hepta- u octabromodifenílicos"
CHL,expanded_2017,564,hs6_382491_not_in_HS2012(HS2017),38249100 -- Mezclas y preparaciones 80% constituidas esencialmente
CHL,expanded_2017,565,hs6_382499_not_in_HS2012(HS2017),38249930 --- Parafinas cloradas 100%
CHL,expanded_2017,566,hs6_382499_not_in_HS2012(HS2017),38249941 ---- Preparaciones extractantes de 100% metales para aplicación en minerales
CHL,expanded_2017,567,hs6_382499_not_in_HS2012(HS2017),38249999 ---- Los demás 8 0 %
CHL,expanded_2017,579,hs6_390761_not_in_HS2012(HS2017),39076100 -- Con un índice de viscosidad 80% superior o igual a 78 ml/g
CHL,expanded_2017,580,hs6_390769_not_in_HS2012(HS2017),39076900 -- Los demás 80%
CHL,expanded_2017,656,hs6_401170_not_in_HS2012(HS2017),40117000 - De los tipos utilizados en vehículos 60%: Con altos relieves y máquinas agrícolas o fores
CHL,expanded_2017,657,hs6_401180_not_in_HS2012(HS2017),"40118090 -- Los demás 80%: Neumáticos con altos relieves en forma de taco, ángulo o similares, de lo"
CHL,expanded_2017,658,hs6_401190_not_in_HS2012(HS2017),"40119000 - Los demás 0%: Con altos relieves en forma de taco, ángulo o similares, de los tipos utili"
CHL,expanded_2017,717,hs6_441911_not_in_HS2012(HS2017),"44191100 -- Tablas para pan, tablas para cortar 80% y artículos similares"
CHL,expanded_2017,718,hs6_441912_not_in_HS2012(HS2017),44191200 -- Palillos 80%
CHL,expanded_2017,719,hs6_441919_not_in_HS2012(HS2017),44191900 -- Los demás 80%
CHL,expanded_2017,720,hs6_441990_not_in_HS2012(HS2017),44199000 - Los demás 80%
CHL,expanded_2017,725,hs6_442191_not_in_HS2012(HS2017),44219100 -- De bambú 80%
CHL,expanded_2017,726,hs6_442199_not_in_HS2012(HS2017),44219990 --- Las demás 80%
CHL,expanded_2017,816,hs6_540263_not_in_HS2012(HS2017),54026300 -- De polipropileno 80%
CHL,expanded_2017,879,hs6_570420_not_in_HS2012(HS2017),"57042000 - De superficie superior a 0,3 m² pero 60% inferior o igual a 1 m²"
CHL,expanded_2017,1073,hs6_630420_not_in_HS2012(HS2017),"63042000 - Mosquiteros, especificados en la 60% Nota 1 de subpartida de este Capítulo"
CHL,expanded_2017,1482,hs6_845640_not_in_HS2012(HS2017),84564000 - Que operen mediante chorro de 100% plasma
CHL,expanded_2017,1483,hs6_845650_not_in_HS2012(HS2017),84565000 - Máquinas para cortar por chorro de 100% agua
CHL,expanded_2017,1667,hs6_852852_not_in_HS2012(HS2017),85285211 ---- De cristal líquido 0%: De los tipos utilizados exclusiva o principalmente en un sistem
CHL,expanded_2017,1668,hs6_852852_not_in_HS2012(HS2017),85285212 ---- De plasma 0%: De los tipos utilizados exclusiva o principalmente en un sistema automát
CHL,expanded_2017,1669,hs6_852852_not_in_HS2012(HS2017),85285219 ---- Los demás 0%: De los tipos utilizados exclusiva o principalmente en un sistema automát
CHL,expanded_2017,1671,hs6_852862_not_in_HS2012(HS2017),85286200 -- Aptos para ser conectados 0%: De los tipos directamente y diseñados para ser utilizados 
CHL,expanded_2017,1715,hs6_853950_not_in_HS2012(HS2017),"85395010 -- Con balasto incorporado, para uso 80% interior"
CHL,expanded_2017,1716,hs6_853950_not_in_HS2012(HS2017),"85395020 -- Con balasto incorporado, para vías 80% públicas"
CHL,expanded_2017,1717,hs6_853950_not_in_HS2012(HS2017),85395090 -- Las demás 80%
CHL,expanded_2017,1745,hs6_870191_not_in_HS2012(HS2017),87019110 --- Agrícolas 80%
CHL,expanded_2017,1746,hs6_870191_not_in_HS2012(HS2017),87019190 --- Los demás 80%
CHL,expanded_2017,1747,hs6_870192_not_in_HS2012(HS2017),87019210 --- Agrícolas 80%
CHL,expanded_2017,1748,hs6_870192_not_in_HS2012(HS2017),87019290 --- Los demás 80%
CHL,expanded_2017,1749,hs6_870193_not_in_HS2012(HS2017),87019310 --- Agrícolas 80%
CHL,expanded_2017,1750,hs6_870193_not_in_HS2012(HS2017),87019390 --- Los demás 80%
CHL,expanded_2017,1751,hs6_870194_not_in_HS2012(HS2017),87019410 --- Agrícolas 80%
CHL,expanded_2017,1752,hs6_870194_not_in_HS2012(HS2017),87019490 --- Los demás 80%
CHL,expanded_2017,1753,hs6_870195_not_in_HS2012(HS2017),87019510 --- Agrícolas 80%
CHL,expanded_2017,1754,hs6_870195_not_in_HS2012(HS2017),87019590 --- Los demás 80%: Tractores de ruedas 0%: Los demás
CHL,expanded_2017,1758,hs6_870220_not_in_HS2012(HS2017),"87022011 --- De cilindrada superior a 2.500 cm3 0%: Con motor de émbolo (pistón), de encendido por c"
CHL,expanded_2017,1759,hs6_870220_not_in_HS2012(HS2017),"87022019 --- Los demás 60%: Con motor de émbolo (pistón), de encendido por compresión (diésel o semi"
CHL,expanded_2017,1760,hs6_870220_not_in_HS2012(HS2017),87022091 --- De cilindrada superior a 2.500 cm3 80%
CHL,expanded_2017,1761,hs6_870220_not_in_HS2012(HS2017),87022099 --- Los demás 60%
CHL,expanded_2017,1762,hs6_870230_not_in_HS2012(HS2017),87023011 --- De cilindrada superior a 2.800 cm3 80%
CHL,expanded_2017,1763,hs6_870230_not_in_HS2012(HS2017),87023019 --- Los demás 60%
CHL,expanded_2017,1764,hs6_870230_not_in_HS2012(HS2017),87023091 --- De cilindrada superior a 2.800 cm3 80%
CHL,expanded_2017,1765,hs6_870230_not_in_HS2012(HS2017),87023099 --- Los demás 60%
CHL,expanded_2017,1766,hs6_870240_not_in_HS2012(HS2017),87024000 - Únicamente propulsados con motor 80% eléctrico
CHL,expanded_2017,1792,hs6_870340_not_in_HS2012(HS2017),87034011 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1793,hs6_870340_not_in_HS2012(HS2017),87034014 --- Automóviles de turismo 80%
CHL,expanded_2017,1794,hs6_870340_not_in_HS2012(HS2017),87034019 --- Los demás 80%
CHL,expanded_2017,1795,hs6_870340_not_in_HS2012(HS2017),87034021 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1796,hs6_870340_not_in_HS2012(HS2017),"87034023 --- Coches ambulancia, celulares y 80%: Con motor de mortuorios émbolo (pistón) alternativo"
CHL,expanded_2017,1797,hs6_870340_not_in_HS2012(HS2017),87034024 --- Automóviles de turismo 80%
CHL,expanded_2017,1798,hs6_870340_not_in_HS2012(HS2017),87034029 --- Los demás 80%
CHL,expanded_2017,1799,hs6_870340_not_in_HS2012(HS2017),87034031 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1800,hs6_870340_not_in_HS2012(HS2017),"87034032 --- Vehículos casa-rodante 80%: Con motor de émbolo (pistón) alternativo, de encendido por "
CHL,expanded_2017,1801,hs6_870340_not_in_HS2012(HS2017),87034034 --- Automóviles de turismo 80%
CHL,expanded_2017,1802,hs6_870340_not_in_HS2012(HS2017),87034039 --- Los demás 80%
CHL,expanded_2017,1803,hs6_870340_not_in_HS2012(HS2017),87034041 --- Tipo jeep y similares con tracción 60%: Con motor de en las cuatro ruedas émbolo (pistó
CHL,expanded_2017,1804,hs6_870340_not_in_HS2012(HS2017),"87034042 --- Vehículos casa-rodante 80%: Con motor de émbolo (pistón) alternativo, de encendido por "
CHL,expanded_2017,1805,hs6_870340_not_in_HS2012(HS2017),87034044 --- Automóviles de turismo 80%
CHL,expanded_2017,1806,hs6_870340_not_in_HS2012(HS2017),87034049 --- Los demás 80%
CHL,expanded_2017,1807,hs6_870350_not_in_HS2012(HS2017),87035011 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1808,hs6_870350_not_in_HS2012(HS2017),87035019 --- Los demás 80%
CHL,expanded_2017,1809,hs6_870350_not_in_HS2012(HS2017),"87035021 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas, de cilindrada"
CHL,expanded_2017,1810,hs6_870350_not_in_HS2012(HS2017),"87035022 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas, de cilindrada"
CHL,expanded_2017,1811,hs6_870350_not_in_HS2012(HS2017),"87035023 --- Vehículos casa-rodante 80%: Con motor de émbolo (pistón), de encendido por compresión ("
CHL,expanded_2017,1812,hs6_870350_not_in_HS2012(HS2017),87035025 --- Automóviles de turismo 80%
CHL,expanded_2017,1813,hs6_870350_not_in_HS2012(HS2017),87035029 --- Los demás 80%
CHL,expanded_2017,1814,hs6_870350_not_in_HS2012(HS2017),87035031 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1815,hs6_870350_not_in_HS2012(HS2017),"87035032 --- Vehículos casa-rodante 80%: Con motor de émbolo (pistón), de encendido por compresión ("
CHL,expanded_2017,1816,hs6_870350_not_in_HS2012(HS2017),87035039 --- Los demás 80%
CHL,expanded_2017,1817,hs6_870360_not_in_HS2012(HS2017),87036011 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1818,hs6_870360_not_in_HS2012(HS2017),87036014 --- Automóviles de turismo 80%
CHL,expanded_2017,1819,hs6_870360_not_in_HS2012(HS2017),87036019 --- Los demás 80%
CHL,expanded_2017,1820,hs6_870360_not_in_HS2012(HS2017),87036021 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1821,hs6_870360_not_in_HS2012(HS2017),"87036023 --- Coches ambulancia, celulares y 80%: Con motor de mortuorios émbolo (pistón) alternativo"
CHL,expanded_2017,1822,hs6_870360_not_in_HS2012(HS2017),87036024 --- Automóviles de turismo 80%
CHL,expanded_2017,1823,hs6_870360_not_in_HS2012(HS2017),87036029 --- Los demás 80%
CHL,expanded_2017,1824,hs6_870360_not_in_HS2012(HS2017),87036031 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1825,hs6_870360_not_in_HS2012(HS2017),"87036032 --- Vehículos casa-rodante 80%: Con motor de émbolo (pistón) alternativo, de encendido por "
CHL,expanded_2017,1826,hs6_870360_not_in_HS2012(HS2017),87036034 --- Automóviles de turismo 80%
CHL,expanded_2017,1827,hs6_870360_not_in_HS2012(HS2017),87036039 --- Los demás 80%
CHL,expanded_2017,1828,hs6_870360_not_in_HS2012(HS2017),87036041 --- Tipo jeep y similares con tracción 60%: Con motor de en las cuatro ruedas émbolo (pistó
CHL,expanded_2017,1829,hs6_870360_not_in_HS2012(HS2017),"87036042 --- Vehículos casa-rodante 80%: Con motor de émbolo (pistón) alternativo, de encendido por "
CHL,expanded_2017,1830,hs6_870360_not_in_HS2012(HS2017),87036044 --- Automóviles de turismo 80%
CHL,expanded_2017,1831,hs6_870360_not_in_HS2012(HS2017),87036049 --- Los demás 80%
CHL,expanded_2017,1832,hs6_870370_not_in_HS2012(HS2017),87037011 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1833,hs6_870370_not_in_HS2012(HS2017),87037019 --- Los demás 80%
CHL,expanded_2017,1834,hs6_870370_not_in_HS2012(HS2017),"87037021 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas, de cilindrada"
CHL,expanded_2017,1835,hs6_870370_not_in_HS2012(HS2017),"87037022 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas, de cilindrada"
CHL,expanded_2017,1836,hs6_870370_not_in_HS2012(HS2017),"87037023 --- Vehículos casa-rodante 80%: Con motor de émbolo (pistón), de encendido por compresión ("
CHL,expanded_2017,1837,hs6_870370_not_in_HS2012(HS2017),87037025 --- Automóviles de turismo 80%
CHL,expanded_2017,1838,hs6_870370_not_in_HS2012(HS2017),87037029 --- Los demás 80%
CHL,expanded_2017,1839,hs6_870370_not_in_HS2012(HS2017),87037031 --- Tipo jeep y similares con tracción 0%: Con motor de en las cuatro ruedas émbolo (pistón
CHL,expanded_2017,1840,hs6_870370_not_in_HS2012(HS2017),"87037032 --- Vehículos casa-rodante 80%: Con motor de émbolo (pistón), de encendido por compresión ("
CHL,expanded_2017,1841,hs6_870370_not_in_HS2012(HS2017),87037039 --- Los demás 80%
CHL,expanded_2017,1842,hs6_870380_not_in_HS2012(HS2017),"87038000 - Los demás vehículos, propulsados 80% únicamente con motor eléctrico"
CHL,expanded_2017,1906,hs6_871160_not_in_HS2012(HS2017),87116000 - Propulsados con motor eléctrico 80%
CHL,expanded_2017,2099,hs6_962000_not_in_HS2012(HS2017),"96200000 Monopies, bípodes, trípodes y 0%: Partes y accesorios artículos similares de cámaras fotogr"
