year,direction,hs6,trade_value_usd,quantity_tons
2012,IND_CHL,691090,98768.0,45.421
2012,IND_CHL,701328,30210.0,6.948
2012,IND_CHL,701337,14284.0,7.144
2012,IND_CHL,701391,269.0,0.004
2012,IND_CHL,701790,152485.0,
2012,IND_CHL,701939,3589.0,0.047
2012,IND_CHL,710900,2415.0,
2012,IND_CHL,711100,171.0,0.001
2012,IND_CHL,711319,4488.0,0.004
2012,IND_CHL,720840,2450.0,3.098
2012,IND_CHL,720854,71.0,0.083
2012,IND_CHL,721041,38.0,0.038
2012,IND_CHL,721499,29489.0,24.86
2012,IND_CHL,721931,6915.0,0.975
2012,IND_CHL,721933,29365.0,5.166
2012,IND_CHL,722860,31241.0,5.582
2012,IND_CHL,730719,250.0,0.004
2012,IND_CHL,730721,11595.0,1.485
2012,IND_CHL,730792,19023.0,1.71
2012,IND_CHL,731100,866561.0,110.076
2012,IND_CHL,731210,4197.0,1.509
2012,IND_CHL,731829,294.0,0.08
2012,IND_CHL,732119,2212.0,0.552
2012,IND_CHL,732399,85911.0,8.438
2012,IND_CHL,760529,940.0,0.022
2012,IND_CHL,760711,12840.0,1.5
2012,IND_CHL,760720,1131.0,0.055
2012,IND_CHL,761510,118727.0,12.458
2012,IND_CHL,811010,144932.0,10.435
2012,IND_CHL,820110,3401.0,0.956
2012,IND_CHL,820210,6637.0,1.148
2012,IND_CHL,820220,287.0,0.015
2012,IND_CHL,820231,987.0,0.065
2012,IND_CHL,820320,5078.0,0.533
2012,IND_CHL,820540,1368.0,0.114
2012,IND_CHL,820590,13603.0,0.449
2012,IND_CHL,820760,2521.0,0.006
2012,IND_CHL,820770,5576.0,0.07
2012,IND_CHL,820780,15720.0,0.267
2012,IND_CHL,820900,71167.0,0.499
2012,IND_CHL,821300,12195.0,1.625
2012,IND_CHL,821591,24476.0,2.842
2012,IND_CHL,830120,83013.0,5.078
2012,IND_CHL,830249,14738.0,1.264
2012,IND_CHL,830890,12756.0,0.963
2012,IND_CHL,831120,9238.0,0.522
2012,IND_CHL,831190,88214.0,16.9
2012,IND_CHL,840290,538.0,0.008
2012,IND_CHL,840390,562.0,0.074
2012,IND_CHL,840820,167020.0,8.939
2012,IND_CHL,840991,167997.0,6.649
2012,IND_CHL,841231,645.0,0.015
2012,IND_CHL,841381,632677.0,26.335
2012,IND_CHL,841392,44369.0,4.204
2012,IND_CHL,841430,1381.0,0.11
2012,IND_CHL,841451,1325.0,0.181
2012,IND_CHL,841490,188869.0,5.961
2012,IND_CHL,841582,50527.0,3.251
2012,IND_CHL,841710,445657.0,28.532
2012,IND_CHL,841720,7401.0,0.573
2012,IND_CHL,841790,4128.0,0.047
2012,IND_CHL,841940,7237.0,0.14
2012,IND_CHL,842191,5290.0,0.034
2012,IND_CHL,842381,16825.0,0.31
2012,IND_CHL,842382,2885.0,0.031
2012,IND_CHL,842490,36137.0,0.826
2012,IND_CHL,842539,2029.9999999999998,0.119
2012,IND_CHL,842890,9001.0,0.827
2012,IND_CHL,842959,19463.0,2.94
2012,IND_CHL,843360,240476.0,9.071
2012,IND_CHL,843890,159.0,0.001
2012,IND_CHL,845180,1509.0,0.072
2012,IND_CHL,845970,9009.0,0.459
2012,IND_CHL,846229,11950.0,1.233
2012,IND_CHL,846711,158593.0,0.732
2012,IND_CHL,847190,58353.0,0.342
2012,IND_CHL,847340,35892.0,0.375
2012,IND_CHL,847590,4463.0,0.035
2012,IND_CHL,847720,333133.0,14.738
2012,IND_CHL,847940,41908.0,
2012,IND_CHL,847982,290131.0,10.133
2012,IND_CHL,847989,263897.0,8.596
2012,IND_CHL,848030,1560.0,0.033
2012,IND_CHL,848071,90211.0,0.983
2012,IND_CHL,848130,211047.0,15.685
2012,IND_CHL,848140,111274.0,3.654
2012,IND_CHL,848390,65417.0,1.961
2012,IND_CHL,850110,23103.0,0.71
2012,IND_CHL,850140,1210.0,0.098
2012,IND_CHL,850151,7186.0,0.317
2012,IND_CHL,850152,12830.0,1.117
2012,IND_CHL,850421,13563.0,1.755
2012,IND_CHL,850423,1704100.0,174.978
2012,IND_CHL,850431,20480.0,0.778
2012,IND_CHL,850490,147632.0,5.2
2012,IND_CHL,850650,714.0,0.009
2012,IND_CHL,850730,2855.0,0.009
2012,IND_CHL,851140,102642.0,6.702
2012,IND_CHL,851150,41309.0,2.62
2012,IND_CHL,851180,3879.0,0.065
2012,IND_CHL,851230,3664.0,0.138
2012,IND_CHL,851290,3494.0,1.045
2012,IND_CHL,851490,6354.0,0.115
2012,IND_CHL,851680,59.0,0.002
2012,IND_CHL,851712,3996.0,0.008
2012,IND_CHL,851821,236.0,0.015
2012,IND_CHL,851830,1187.0,0.016
2012,IND_CHL,851840,42709.0,1.03
2012,IND_CHL,852190,80.0,0.002
2012,IND_CHL,852560,1158.0,0.011
2012,IND_CHL,852713,196.0,0.002
2012,IND_CHL,852872,572.0,0.019
2012,IND_CHL,852910,46252.0,1.716
2012,IND_CHL,852990,1176.0,0.008
2012,IND_CHL,853400,1791.0,0.002
2012,IND_CHL,853529,1093.0,0.012
2012,IND_CHL,853540,202184.0,4.185
2012,IND_CHL,853810,1938.0,0.091
2012,IND_CHL,853890,273931.0,1.193
2012,IND_CHL,853921,91748.0,2.398
2012,IND_CHL,853929,216583.0,6.419
2012,IND_CHL,854140,10420.0,
2012,IND_CHL,854419,1094.0,0.02
2012,IND_CHL,854420,21015.0,1.066
2012,IND_CHL,854690,77147.0,7.943
2012,IND_CHL,860900,11486.0,4.858
2012,IND_CHL,870332,20452632.0,1506.505
2012,IND_CHL,870421,49986270.0,5149.391
2012,IND_CHL,870829,860093.0,66.943
2012,IND_CHL,870850,106725.0,6.372
2012,IND_CHL,870880,265202.0,23.644
2012,IND_CHL,871120,9453201.0,767.446
2012,IND_CHL,871491,592.0,0.224
2012,IND_CHL,871640,1427.0,0.3
2012,IND_CHL,871680,1113.0,0.216
2012,IND_CHL,871690,2715.0,0.119
2012,IND_CHL,900110,153583.0,21.92
2012,IND_CHL,900130,112199.0,0.468
2012,IND_CHL,900190,2891.0,0.008
2012,IND_CHL,900290,7456.0,0.446
2012,IND_CHL,900490,1817.0,0.04
2012,IND_CHL,900590,736.0,0.001
2012,IND_CHL,900661,815.0,0.003
2012,IND_CHL,900691,5475.0,0.107
2012,IND_CHL,901820,3399.0,0.03
2012,IND_CHL,901890,762567.0,218.642
2012,IND_CHL,901910,12256.0,2.16
2012,IND_CHL,902590,46628.0,20.051
2012,IND_CHL,902680,982.0,0.006
2012,IND_CHL,902790,7429.0,0.056
2012,IND_CHL,903031,95064.0,0.679
2012,IND_CHL,903089,6215.0,0.015
2012,IND_CHL,903180,91235.0,0.489
2012,IND_CHL,903289,70891.0,0.61
2012,IND_CHL,903300,5016.0,0.124
2012,IND_CHL,910211,877.0,0.003
2012,IND_CHL,910219,275.0,0.001
2012,IND_CHL,910229,219.0,
2012,IND_CHL,910310,6484.0,0.503
2012,IND_CHL,910599,18049.0,1.131
2012,IND_CHL,910690,5415.0,0.677
2012,IND_CHL,910700,23767.0,0.491
2012,IND_CHL,911320,9308.0,0.23
2012,IND_CHL,920590,1802.0,0.002
2012,IND_CHL,930700,119.0,0.001
2012,IND_CHL,940510,85434.0,6.506
2012,IND_CHL,940591,493.0,0.075
2012,IND_CHL,940600,84.0,0.016
2012,IND_CHL,950699,60650.0,5.544
2012,IND_CHL,960329,4769.0,0.36
2012,IND_CHL,960330,264.0,0.006
2012,IND_CHL,961590,173.0,
2012,IND_CHL,961700,232280.0,63.614
2018,CHL_IND,030389,55842.0,23.544
2018,CHL_IND,080212,110577.0,20.0
2018,CHL_IND,080830,603743.0,622.0
2018,CHL_IND,080929,702921.0,61.364
2018,CHL_IND,080940,499261.0,348.297
2018,CHL_IND,081320,148660.0,54.778
2018,CHL_IND,090422,1437.0,0.025
2018,CHL_IND,091030,31773.0,19.019
2018,CHL_IND,110422,123687.0,139.306
2018,CHL_IND,120930,24575.0,0.005
2018,CHL_IND,121190,154010.0,45.215
2018,CHL_IND,121221,3501.0,0.022
2018,CHL_IND,130232,69205.0,3.75
2018,CHL_IND,200799,2059.0,2.768
2018,CHL_IND,262011,182442.0,73.298
2018,CHL_IND,280120,47948193.0,1826.064
2018,CHL_IND,283329,825446.0,60.81
2018,CHL_IND,284020,16763.0,25.0
2018,CHL_IND,290219,2883708.0,656.717
2018,CHL_IND,291470,112754.0,17.47
2018,CHL_IND,293719,12558.0,0.605
2018,CHL_IND,300439,155476.0,5.669
2018,CHL_IND,340220,838.0,0.01
2018,CHL_IND,382490,16743.0,5.12
2018,CHL_IND,391530,247551.0,660.0
2018,CHL_IND,391910,18075.0,0.507
2018,CHL_IND,400922,7770.0,0.219
2018,CHL_IND,401700,2200.0,25.5
2018,CHL_IND,410419,286298.0,107.597
2018,CHL_IND,410791,17969.0,7.478
2018,CHL_IND,441113,135782.0,386.922
2018,CHL_IND,470319,88614.0,92.0
2018,CHL_IND,470321,45749428.0,59070.618
2018,CHL_IND,480220,101280.0,225.801
2018,CHL_IND,480439,27039.0,71.0
2018,CHL_IND,480459,154355.0,302.0
2018,CHL_IND,481013,1518579.0,3448.69
2018,CHL_IND,481151,879.0,0.2
2018,CHL_IND,481190,118396.0,28.27
2018,CHL_IND,481910,1655.0,1.0
2018,CHL_IND,510320,20867.0,23.985
2018,CHL_IND,540490,1320.0,0.105
2018,CHL_IND,540761,18122.0,1.578
2018,CHL_IND,590320,82393.0,5.48
2018,CHL_IND,590390,12688.0,1.026
2018,CHL_IND,590800,15468.0,0.6
2018,CHL_IND,610990,5546.0,0.163
2018,CHL_IND,681182,182.0,0.664
2018,CHL_IND,720421,7877913.0,4692.004
2018,CHL_IND,720430,170080.0,529.175
2018,CHL_IND,720449,6706337.0,21701.458
2018,CHL_IND,720926,111421.0,74.8
2018,CHL_IND,732599,54372.0,61.655
2018,CHL_IND,732620,927.0,0.648
2018,CHL_IND,740311,19239142.0,3134.333
2018,CHL_IND,760611,47374.0,27.438
2018,CHL_IND,780199,456091.0,200.812
2018,CHL_IND,780200,776924.0,264.109
2018,CHL_IND,790112,185097.0,75.163
2018,CHL_IND,790700,54582.0,26.307
2018,CHL_IND,811222,87742.0,260.38
2018,CHL_IND,820551,62.0,0.005
2018,CHL_IND,820713,720.0,0.196
2018,CHL_IND,820719,23872.0,1.035
2018,CHL_IND,841221,78683.0,3.176
2018,CHL_IND,841370,3101.0,0.179
2018,CHL_IND,841391,5495.0,0.728
2018,CHL_IND,842119,3141.0,0.073
2018,CHL_IND,842139,2848.0,0.097
2018,CHL_IND,843139,10080.0,0.2
2018,CHL_IND,844399,3757.0,0.055
2018,CHL_IND,847490,16155.999999999998,0.229
2018,CHL_IND,848180,9975.0,0.14
2018,CHL_IND,848340,676.0,0.034
2018,CHL_IND,850131,70.0,0.003
2018,CHL_IND,850440,2405.0,0.047
2018,CHL_IND,851690,1024.0,0.07
2018,CHL_IND,851829,324.0,0.021
2018,CHL_IND,854232,13279.0,0.003
2018,CHL_IND,854411,676.0,0.078
2018,CHL_IND,854442,4564.0,0.127
2018,CHL_IND,854449,668.0,0.084
2018,CHL_IND,870840,3607.0,0.08
2018,CHL_IND,900150,33125.0,0.138
2018,CHL_IND,901812,55591.0,0.17
2018,CHL_IND,901832,27860.0,0.34
2018,CHL_IND,903190,821.0,0.003
2018,CHL_IND,903210,4554.0,0.073
2018,CHL_IND,940360,1069.0,0.317
2021,CHL_IND,030731,95909.0,15.008
2021,CHL_IND,080231,49190858.0,20332.273
2021,CHL_IND,080520,229144.0,221.76
2021,CHL_IND,080810,54336030.0,56254.445
2021,CHL_IND,080921,403312.0,29.252
2021,CHL_IND,100510,510.0,0.25
2021,CHL_IND,120770,34578.0,0.086
2021,CHL_IND,130219,194267.0,8.121
2021,CHL_IND,150410,57614.0,16.0
2021,CHL_IND,151610,1097844.0,188.08
2021,CHL_IND,151790,67976.0,16.81
2021,CHL_IND,200290,19529.0,19.223
2021,CHL_IND,200899,71257.0,28.4
2021,CHL_IND,210210,8642.0,0.2
2021,CHL_IND,220410,61927.0,11.253
2021,CHL_IND,220429,1139303.0,494.543
2021,CHL_IND,220890,33690.0,2.091
2021,CHL_IND,252800,9989.0,26.0
2021,CHL_IND,293190,67380.0,3.6
2021,CHL_IND,293399,37248.0,1.025
2021,CHL_IND,310590,4659109.0,2309.808
2021,CHL_IND,320890,27.0,0.002
2021,CHL_IND,350510,26299.0,1.024
2021,CHL_IND,350790,6803.0,0.2
2021,CHL_IND,382319,18.0,0.017
2021,CHL_IND,390720,107577.0,16.0
2021,CHL_IND,391990,5090.0,89.316
2021,CHL_IND,392321,613.0,0.05
2021,CHL_IND,392690,11038.0,0.375
2021,CHL_IND,440799,30393.0,27.191
2021,CHL_IND,440810,80548.0,104.173
2021,CHL_IND,470329,13652261.0,24595.385
2021,CHL_IND,470500,1421296.0,1991.31
2021,CHL_IND,470710,436343.0,2878.401
2021,CHL_IND,470720,45332.0,145.93
2021,CHL_IND,470730,35403.0,123.55
2021,CHL_IND,480421,918967.0,1579.682
2021,CHL_IND,480451,28691.0,38.433
2021,CHL_IND,481141,59505.0,241.072
2021,CHL_IND,631090,6261.0,17.72
2021,CHL_IND,710812,29062983.0,0.882
2021,CHL_IND,711311,681.0,
2021,CHL_IND,730722,369.0,0.002
2021,CHL_IND,731815,82.0,0.002
2021,CHL_IND,740400,4020788.0,807.083
2021,CHL_IND,740721,124774.0,20.0
2021,CHL_IND,750300,172374.0,15.323
2021,CHL_IND,760200,8077546.0,4393.787
2021,CHL_IND,790111,52585.0,22.043
2021,CHL_IND,830210,368.0,0.004
2021,CHL_IND,830250,218.0,0.001
2021,CHL_IND,841360,502.0,0.012
2021,CHL_IND,841410,6088.0,0.159
2021,CHL_IND,841989,407.0,0.01
2021,CHL_IND,844400,16993.0,0.547
2021,CHL_IND,847150,4202.0,0.02
2021,CHL_IND,847780,486.0,0.346
2021,CHL_IND,848230,27597.0,1.486
2021,CHL_IND,848299,918.0,0.01
2021,CHL_IND,850422,323929.0,62.765
2021,CHL_IND,851762,51591.0,0.081
2021,CHL_IND,851769,18462.0,0.087
2021,CHL_IND,852580,112393.0,0.32
2021,CHL_IND,853590,186525.0,4.31
2021,CHL_IND,853610,113.0,0.002
2021,CHL_IND,853690,84.0,0.003
2021,CHL_IND,854460,26495.0,21.196
2021,CHL_IND,870899,15568.0,0.075
2021,CHL_IND,902000,85.0,0.001
2021,CHL_IND,902730,32908.0,0.058
2021,CHL_IND,903033,703.0,0.003
2021,CHL_IND,940320,6995.0,0.6
2021,CHL_IND,940540,280.0,0.01
2021,CHL_IND,960390,6465.0,0.874
2021,IND_CHL,040299,283.0,0.002
2021,IND_CHL,040811,75.0,0.001
2021,IND_CHL,060390,572.0,0.019
2021,IND_CHL,060490,95838.0,7.623
2021,IND_CHL,070310,391.0,0.15
2021,IND_CHL,070960,27.0,0.001
2021,IND_CHL,071040,862351.0,721.6
2021,IND_CHL,071320,15170.0,7.775
2021,IND_CHL,071360,543.0,0.297
2021,IND_CHL,080132,1420.0,0.1
2021,IND_CHL,080719,32394.0,23.0
2021,IND_CHL,090190,457.0,0.013
2021,IND_CHL,090421,1210.0,0.2
2021,IND_CHL,090422,15196.0,3.123
2021,IND_CHL,090720,15035.0,3.1
2021,IND_CHL,090811,47751.0,8.146
2021,IND_CHL,090821,1016.0,0.02
2021,IND_CHL,090922,14157.0,7.078
2021,IND_CHL,090932,139695.0,49.434
2021,IND_CHL,091030,366032.0,214.57
2021,IND_CHL,091091,14937.0,7.174
2021,IND_CHL,100630,3742377.0,8104.892
2021,IND_CHL,100890,821.0,2.0
2021,IND_CHL,110510,7088.0,4.0
2021,IND_CHL,110610,501.0,0.299
2021,IND_CHL,120190,3611.0,0.728
2021,IND_CHL,121190,583405.0,128.587
2021,IND_CHL,121221,1312.0,0.2
2021,IND_CHL,130220,24.0,0.003
2021,IND_CHL,130232,2229750.0,1050.017
2021,IND_CHL,151211,8.0,0.001
2021,IND_CHL,151550,49.0,0.002
2021,IND_CHL,170114,146.0,0.13
2021,IND_CHL,170490,12973.0,2.573
2021,IND_CHL,190110,500.0,1.2
2021,IND_CHL,190531,917728.0,427.689
2021,IND_CHL,200190,3454.0,2.408
2021,IND_CHL,200599,73237.0,74.05
2021,IND_CHL,200799,235084.0,209.78
2021,IND_CHL,200811,85504.0,38.952
2021,IND_CHL,200969,65.0,0.001
2021,IND_CHL,200989,71.0,0.027
2021,IND_CHL,210111,115.0,0.002
2021,IND_CHL,210120,1289.0,0.047
2021,IND_CHL,210390,26848.0,3.003
2021,IND_CHL,250100,4021.0,1.998
2021,IND_CHL,250700,22.0,0.004
2021,IND_CHL,250840,506.0,0.025
2021,IND_CHL,252620,5504.0,17.433
2021,IND_CHL,260600,42816.0,10.75
2021,IND_CHL,270111,216143.0,858.2
2021,IND_CHL,270791,56035.0,73.73
2021,IND_CHL,271000,947321.0,664.571
2021,IND_CHL,271210,190345.0,108.785
2021,IND_CHL,271290,9544.0,2.0
2021,IND_CHL,280300,116415.0,101.314
2021,IND_CHL,280540,493.0,0.002
2021,IND_CHL,281000,16490.0,4.933
2021,IND_CHL,281122,1245145.0,1075.842
2021,IND_CHL,281511,109744.0,232.512
2021,IND_CHL,281520,2051.0,0.35
2021,IND_CHL,281820,347659.0,237.181
2021,IND_CHL,282710,608.0,0.2
2021,IND_CHL,282749,105961.0,25.174
2021,IND_CHL,283090,860124.0,43.734
2021,IND_CHL,283321,128.0,0.05
2021,IND_CHL,283329,621032.0,74.05
2021,IND_CHL,283630,118.0,0.037
2021,IND_CHL,283650,5665.0,0.294
2021,IND_CHL,290219,2319.0,0.339
2021,IND_CHL,290522,251971.0,32.399
2021,IND_CHL,290539,204870.0,145.0
2021,IND_CHL,290544,638.0,0.8
2021,IND_CHL,290950,795580.0,56.133
2021,IND_CHL,291249,7391.0,0.285
2021,IND_CHL,291439,1370.0,0.174
2021,IND_CHL,291470,195.0,0.001
2021,IND_CHL,291521,1338.0,0.262
2021,IND_CHL,291612,192.0,0.002
2021,IND_CHL,291614,145363.0,99.566
2021,IND_CHL,291619,71235.0,2.25
2021,IND_CHL,291639,426820.0,26.271
2021,IND_CHL,291711,11.0,0.002
2021,IND_CHL,291812,101.0,0.006
2021,IND_CHL,291815,82864.0,18.473
2021,IND_CHL,291819,86448.0,0.252
2021,IND_CHL,292119,4201.0,0.082
2021,IND_CHL,292146,83250.0,0.175
2021,IND_CHL,292159,17744.0,6.216
2021,IND_CHL,292211,101.0,
2021,IND_CHL,292419,172086.0,24.018
2021,IND_CHL,292990,76.0,0.001
2021,IND_CHL,293090,365502.0,21.617
2021,IND_CHL,293333,202441.0,0.156
2021,IND_CHL,293339,2588800.0,28.536
2021,IND_CHL,293369,688752.0,5.062
2021,IND_CHL,293719,3760.0,0.005
2021,IND_CHL,293721,681.0,0.01
2021,IND_CHL,293930,49583.0,1.75
2021,IND_CHL,293941,16471.0,0.098
2021,IND_CHL,293949,22211.0,0.2
2021,IND_CHL,300120,188018.0,23.9
2021,IND_CHL,300220,2798119.0,7.844
2021,IND_CHL,300290,48624.0,0.244
2021,IND_CHL,300431,49679.0,1.203
2021,IND_CHL,300432,3474842.0,134.488
2021,IND_CHL,300439,1259444.0,6.353
2021,IND_CHL,300450,656870.0,14.534
2021,IND_CHL,300692,691.0,0.001
2021,IND_CHL,310221,304.0,0.1
2021,IND_CHL,320412,271761.0,53.179
2021,IND_CHL,320420,28613.0,22.968
2021,IND_CHL,320611,14410.0,7.066
2021,IND_CHL,320649,340590.0,132.806
2021,IND_CHL,320710,90.0,0.002
2021,IND_CHL,320820,17980.0,2.878
2021,IND_CHL,321390,14397.0,2.344
2021,IND_CHL,321490,786.0,0.01
2021,IND_CHL,330124,28024.0,1.499
2021,IND_CHL,330129,141465.0,3.238
2021,IND_CHL,330420,13616.0,0.144
2021,IND_CHL,330499,156261.0,114.042
2021,IND_CHL,330730,1018.9999999999999,1.435
2021,IND_CHL,330741,5138399.0,1784.077
2021,IND_CHL,340111,36596.0,30.637
2021,IND_CHL,340120,31832.0,28.44
2021,IND_CHL,340220,219.0,0.004
2021,IND_CHL,340319,3471.0,0.06
2021,IND_CHL,340490,10292.0,2.041
2021,IND_CHL,340540,259.0,0.12
2021,IND_CHL,340590,2349.0,0.064
2021,IND_CHL,340700,11325.0,2.025
2021,IND_CHL,350211,266.0,0.006
2021,IND_CHL,350400,10486.0,2.996
2021,IND_CHL,360500,539221.0,239.578
2021,IND_CHL,380110,325.0,0.2
2021,IND_CHL,380891,556762.0,74.215
2021,IND_CHL,381190,26418.0,9.942
2021,IND_CHL,381400,1482.0,0.059
2021,IND_CHL,382490,807857.0,379.596
2021,IND_CHL,390319,2632.0,0.08
2021,IND_CHL,390750,5354.0,0.691
2021,IND_CHL,391721,13728.0,2.403
2021,IND_CHL,391733,164.0,0.457
2021,IND_CHL,391910,11885.0,1.98
2021,IND_CHL,392330,100110.0,32.576
2021,IND_CHL,392340,1786.0,0.088
2021,IND_CHL,392350,231125.0,50.646
2021,IND_CHL,392490,33883.0,14.709
2021,IND_CHL,392630,18572.0,1.574
2021,IND_CHL,400129,45.0,0.004
2021,IND_CHL,400610,12441.0,5.5
2021,IND_CHL,400819,742.0,0.016
2021,IND_CHL,400821,553543.0,117.95
2021,IND_CHL,400912,1623.0,0.043
2021,IND_CHL,400922,18952.0,0.99
2021,IND_CHL,400931,25921.0,6.194
2021,IND_CHL,401034,21974.0,2.835
2021,IND_CHL,401039,545814.0,59.189
2021,IND_CHL,401110,221457.0,40.191
2021,IND_CHL,401150,348477.0,41.417
2021,IND_CHL,401290,151548.0,49.296
2021,IND_CHL,401610,6642.0,0.084
2021,IND_CHL,401691,495419.0,225.187
2021,IND_CHL,401700,583.0,0.204
2021,IND_CHL,420211,264632.0,5.529
2021,IND_CHL,420291,326305.0,24.292
2021,IND_CHL,420340,1102883.0,189.736
2021,IND_CHL,430390,221413.0,21.499
2021,IND_CHL,430400,146.0,0.001
2021,IND_CHL,441011,100927.0,186.163
2021,IND_CHL,441194,29467.0,28.38
2021,IND_CHL,441820,3384.0,0.723
2021,IND_CHL,450410,191.0,0.005
2021,IND_CHL,460212,597.0,0.019
2021,IND_CHL,470692,11757.0,1.2
2021,IND_CHL,480220,2919.0,1.22
2021,IND_CHL,480519,339.0,0.009
2021,IND_CHL,480890,191.0,0.034
2021,IND_CHL,481099,30534.0,12.38
2021,IND_CHL,481190,3923.0,2.295
2021,IND_CHL,481820,162.0,0.005
2021,IND_CHL,481890,725.0,0.035
2021,IND_CHL,481910,117316.0,98.955
2021,IND_CHL,481920,13118.0,0.716
2021,IND_CHL,481930,4265.0,0.1
2021,IND_CHL,482020,152719.0,87.932
2021,IND_CHL,482030,269.0,1.676
2021,IND_CHL,482040,1.0,0.001
2021,IND_CHL,491000,5262.0,0.19
2021,IND_CHL,500710,718.0,0.078
2021,IND_CHL,500720,42889.0,0.798
2021,IND_CHL,510529,136.0,0.004
2021,IND_CHL,511290,3009.0,0.036
2021,IND_CHL,520419,1289.0,0.002
2021,IND_CHL,520512,6686027.0,2551.584
2021,IND_CHL,520521,150835.0,28.757
2021,IND_CHL,520533,17519.0,6.0
2021,IND_CHL,520534,7959.0,2.155
2021,IND_CHL,520624,411568.0,98.753
2021,IND_CHL,520710,178329.0,22.355
2021,IND_CHL,520811,1286.0,0.033
2021,IND_CHL,520831,27742.0,7.893
2021,IND_CHL,520842,2017.0,0.001
2021,IND_CHL,520849,2223.0,0.008
2021,IND_CHL,520921,1420.0,0.034
2021,IND_CHL,520932,37684.0,1.594
2021,IND_CHL,521119,730.0,0.001
2021,IND_CHL,521159,187.0,0.001
2021,IND_CHL,521222,61.0,0.001
2021,IND_CHL,521223,61.0,
2021,IND_CHL,521224,1493.0,0.088
2021,IND_CHL,521225,111.0,0.001
2021,IND_CHL,530500,618703.0,842.144
2021,IND_CHL,530620,42470.0,9.341
2021,IND_CHL,530710,63764.0,29.633
2021,IND_CHL,530919,17410.0,0.804
2021,IND_CHL,531010,502610.0,224.069
2021,IND_CHL,531090,28472.0,14.732
2021,IND_CHL,540239,24178.0,7.981
2021,IND_CHL,540252,282.0,0.001
2021,IND_CHL,540261,50299.0,6.816
2021,IND_CHL,540720,2501313.0,1097.901
2021,IND_CHL,540754,107.0,0.001
2021,IND_CHL,540761,1036.0,0.036
2021,IND_CHL,540774,237554.0,5.94
2021,IND_CHL,540784,58.0,0.003
2021,IND_CHL,540823,2272.0,0.001
2021,IND_CHL,550130,120.0,0.003
2021,IND_CHL,550319,5773.0,0.846
2021,IND_CHL,550320,12862.0,10.217
2021,IND_CHL,550700,3858.0,0.056
2021,IND_CHL,550961,280721.0,38.743
2021,IND_CHL,550992,64976.0,15.382
2021,IND_CHL,551110,7915846.0,1159.715
2021,IND_CHL,551591,1800.0,0.311
2021,IND_CHL,551613,136681.0,83.716
2021,IND_CHL,551622,54402.0,1.269
2021,IND_CHL,551692,165.0,0.005
2021,IND_CHL,560600,158611.0,17.528
2021,IND_CHL,560741,63773.0,23.107
2021,IND_CHL,560811,2627725.0,430.664
2021,IND_CHL,570110,199786.0,6.158
2021,IND_CHL,570220,432532.0,220.795
2021,IND_CHL,570232,107964.0,13.206
2021,IND_CHL,570239,222851.0,36.744
2021,IND_CHL,570241,280967.0,26.613
2021,IND_CHL,570242,256964.99999999997,56.812
2021,IND_CHL,570249,256214.99999999997,39.615
2021,IND_CHL,570299,649545.0,137.463
2021,IND_CHL,570410,284.0,0.097
2021,IND_CHL,570490,111878.0,33.563
2021,IND_CHL,580127,673.0,0.023
2021,IND_CHL,580429,817.0,0.005
2021,IND_CHL,580500,457.0,0.02
2021,IND_CHL,580620,7169.0,0.207
2021,IND_CHL,580631,205.0,0.001
2021,IND_CHL,581010,2345.0,0.015
2021,IND_CHL,581092,39674.0,2.476
2021,IND_CHL,590190,36.0,0.002
2021,IND_CHL,590320,81163.0,22.358
2021,IND_CHL,590390,155514.0,38.31
2021,IND_CHL,590700,2698.0,0.106
2021,IND_CHL,591110,621.0,0.018
2021,IND_CHL,591190,269664.0,46.984
2021,IND_CHL,600532,37717.0,15.913
2021,IND_CHL,600534,67.0,0.001
2021,IND_CHL,610120,22316.0,0.799
2021,IND_CHL,610220,7170.0,0.251
2021,IND_CHL,610342,234193.0,9.694
2021,IND_CHL,610419,1506.0,0.046
2021,IND_CHL,610433,3434.0,0.111
2021,IND_CHL,610449,29713.0,0.831
2021,IND_CHL,610452,6075.0,0.215
2021,IND_CHL,610462,392745.0,16.867
2021,IND_CHL,610469,22757.0,0.965
2021,IND_CHL,610510,346656.0,9.405
2021,IND_CHL,610520,28705.0,0.841
2021,IND_CHL,610711,189888.0,7.359
2021,IND_CHL,610722,23230.0,1.631
2021,IND_CHL,610819,61474.0,6.347
2021,IND_CHL,610822,25725.0,0.489
2021,IND_CHL,610990,306294.0,9.381
2021,IND_CHL,611130,7108.0,0.366
2021,IND_CHL,611211,1078.0,0.045
2021,IND_CHL,611220,150.0,0.002
2021,IND_CHL,611510,328.0,0.006
2021,IND_CHL,611521,1516.0,0.007
2021,IND_CHL,611699,7702.0,0.152
2021,IND_CHL,611710,37129.0,0.894
2021,IND_CHL,620119,1299.0,0.033
2021,IND_CHL,620193,12011.0,0.252
2021,IND_CHL,620219,99.0,0.002
2021,IND_CHL,620293,12633.0,0.277
2021,IND_CHL,620322,557.0,0.03
2021,IND_CHL,620343,177276.0,5.327
2021,IND_CHL,620411,436.0,0.003
2021,IND_CHL,620412,413.0,0.013
2021,IND_CHL,620413,190.0,0.004
2021,IND_CHL,620419,8204.0,4.438
2021,IND_CHL,620439,67176.0,1.243
2021,IND_CHL,620444,1454943.0,29.243
2021,IND_CHL,620459,178915.0,3.877
